fips,0-17,18-24,25-34,35-44,45-54,55-64,65-74,75-84,85+
01001,25941,11422,12315,13828,14000,12697,9594,5430,1945
01003,86587,37568,44133,46730,49675,52405,43252,23262,8854
01005,11057,6162,6603,5907,6490,6377,5255,2795,1074
01007,9671,5241,5788,5472,6707,5563,4270,2555,638
01009,25671,11360,12635,13570,14737,14123,12106,6560,2022
01011,4631,2590,2704,3152,2840,2869,2216,1050,538
01013,9162,4351,4649,4729,4635,5401,4030,2573,1108
01015,52425,27817,29347,27730,29019,31837,23399,12879,5098
01017,15439,7872,8189,8206,9034,10029,7693,4072,2257
01019,10627,4888,5052,5750,6871,7708,6586,3478,1025
01021,21001,8985,11424,11400,10770,11317,8624,4887,1650
01023,5586,3014,2632,2941,3632,3852,3360,1890,754
01025,11857,5806,5641,6005,6746,7099,5430,3163,1395
01027,6243,3176,2796,3462,3621,3918,3128,1888,728
01029,6512,2762,3097,3443,3596,3697,3185,1644,729
01031,21618,9482,11350,11667,11304,10885,8457,5081,1771
01033,24559,11860,13074,12965,13982,15169,11799,6853,2728
01035,5691,2926,2534,2823,3069,3844,3284,1738,699
01037,4495,2751,2157,3130,2856,3793,2704,1271,635
01039,16294,8013,8187,8211,9145,10187,8392,5299,2041
01041,5503,2543,2582,2916,3129,3316,2620,1370,613
01043,37519,17397,19913,19865,21163,21406,17957,9862,3575
01045,23130,11235,13274,11712,11507,12340,9477,5291,2171
01047,21810,10605,10033,9620,10360,11704,8494,4901,1629
01049,35330,15410,17260,18208,18050,18294,13914,7561,2553
01051,35735,17795,20196,20441,19814,19258,14074,7125,3047
01053,17319,9573,8981,9255,10047,9430,7778,4229,1755
01055,46639,23096,23704,26223,26337,27373,21767,11812,5224
01057,7456,3896,3777,3973,4483,4804,4074,2149,863
01059,15816,7743,7741,8282,8189,7583,6351,3579,1263
01061,11897,5273,6155,6310,6675,7192,5852,3768,1103
01063,4191,2025,2331,1820,2238,2878,2042,1265,537
01065,6817,3512,3180,3099,3712,4082,3012,1727,731
01067,7259,3591,3511,4152,4012,4900,4336,2061,1029
01069,38478,16154,20694,19957,20401,20278,15088,8527,3291
01071,23603,11006,11640,13097,13888,14900,12420,6224,2319
01073,308019,153039,183660,160716,163864,174269,119367,68901,31774
01075,6325,3118,3180,3419,3663,4289,3346,2301,745
01077,39243,25332,22047,20689,23088,24340,19975,11851,4799
01079,15047,7321,7942,8239,9600,9665,7202,3830,1455
01081,63603,58320,40819,34058,32591,30858,21602,11207,3964
01083,38730,16617,21610,22031,23286,21161,15417,8080,3137
01085,4815,2418,2448,2202,2733,2847,2421,1190,487
01087,7169,6929,4004,3808,4285,5107,3791,2072,1028
01089,147581,77607,87362,78125,91094,82561,56581,32346,12880
01091,10049,5310,4826,4882,5308,5915,4625,3035,1004
01093,13234,6453,6775,7401,8385,8252,7238,4156,1789
01095,43642,18368,21941,21936,21848,22243,17983,9663,3853
01097,193734,94950,106290,93181,98995,102401,73517,39726,16853
01099,10862,5464,4785,5402,5869,6427,4858,2796,1135
01101,107215,62181,64654,57018,55850,57977,39784,23545,9932
01103,54247,24484,28496,29081,30890,30330,22390,11891,5364
01105,5175,4006,1481,3054,2551,2810,2919,1418,583
01107,8346,4559,4807,4272,5356,5372,4159,2216,1165
01109,13062,14218,8678,6250,6256,6943,5513,3411,1083
01111,10195,5088,4644,5550,5516,6205,5005,2844,1346
01113,28405,13345,16904,13709,14094,13704,9540,5395,1889
01115,37778,15578,20137,21439,21943,20998,16438,8774,2796
01117,91026,38782,47159,51244,49649,47895,33384,17028,6542
01119,5895,5248,3147,2731,3058,3964,2866,1750,633
01121,35868,17556,19374,19570,20774,21461,16331,8219,3569
01123,18930,9408,9403,9471,10709,12341,10095,5163,2290
01125,82728,74809,54336,44524,42141,44674,29731,15389,7630
01127,29586,14247,15088,15669,16611,17980,14682,8279,3009
01129,8190,3942,4165,3806,4871,4845,3690,2139,793
01131,5585,3037,2514,2606,2563,3056,2414,1287,602
01133,10366,4928,5382,5679,6548,7140,5919,3241,1130
02013,595,669,691,887,1143,882,304,115,64
02016,1171,1060,1476,1348,1493,1107,514,108,52
02020,146531,76357,93887,72824,75189,72643,43229,19809,8582
02050,8273,2995,3647,2794,2928,2733,1489,614,249
02060,367,188,164,197,301,254,129,76,32
02068,618,541,648,456,566,470,251,109,36
02070,2164,956,1027,819,903,1063,490,256,103
02090,46699,30441,32060,23146,23432,23666,13492,5835,2311
02100,954,561,572,609,626,921,686,191,51
02105,720,364,343,408,600,768,473,147,76
02110,13605,6948,8304,7804,8312,8919,4938,1870,1092
02122,23789,11282,12609,11924,13641,16616,10753,4236,1892
02130,5005,2507,2838,2761,3200,3577,2138,928,458
02150,6548,2705,4138,3139,3368,3210,1796,787,268
02158,3658,1263,1463,896,1010,865,407,228,53
02164,570,235,260,201,331,350,98,52,31
02170,40953,17179,21119,19548,20562,20585,12096,5048,1634
02180,4516,1759,2013,1613,1630,1612,980,418,166
02185,3453,1585,2412,1747,2353,2235,647,321,96
02188,3601,1594,1716,1241,1214,1219,636,394,176
02195,1149,730,507,703,670,763,497,218,101
02198,2442,1157,1242,1240,1556,1749,976,444,157
02220,3649,1753,2405,2104,2191,2415,1525,802,461
02230,194,160,280,195,266,327,121,34,11
02240,2971,1299,1495,1497,1584,1664,1088,392,179
02261,4491,2437,2430,2221,2628,3111,1894,610,219
02275,870,364,443,348,629,785,442,400,89
02282,205,90,161,126,178,150,85,35,17
02290,2172,888,1067,894,1030,1164,806,409,170
04001,34315,15232,14666,13370,15170,15486,11235,6186,2630
04003,57999,28829,31305,25924,29016,34233,30340,17495,6512
04005,57517,53500,34006,28429,28794,31828,21596,10546,4235
04007,21950,10909,9885,9622,12710,17028,16112,8900,3280
04009,19361,9436,9986,8489,7681,7714,5909,3450,1410
04011,4516,2072,2312,2042,2006,2018,1224,1065,317
04012,7478,4415,3551,3512,4144,6069,8354,5473,1734
04013,1918441,929738,1069041,986814,960917,902368,686288,381044,169171
04015,77207,35986,39379,37779,47752,60183,59333,33795,11959
04017,52088,22502,22349,20582,22754,25465,20734,10519,4092
04019,414997,273165,228014,209350,216602,241618,197218,115392,49508
04021,180326,76538,94022,93435,82552,89078,85677,42722,14667
04023,25743,11793,10052,10211,10672,12047,9506,5448,1772
04025,78181,38053,40086,39112,48971,70363,66115,34026,14879
04027,99919,54370,49883,42201,41217,40878,38552,27571,8179
05001,8941,4246,4168,4521,4577,5293,3946,2376,1007
05003,9973,4876,4633,5205,5381,5678,4789,2722,992
05005,15231,6826,7874,7897,9565,12297,12865,7922,2945
05007,119665,46342,63053,60562,55188,49138,37470,20580,8617
05009,15962,7093,8103,8556,9227,9461,8039,4547,2147
05011,5147,2550,2622,2495,2889,3101,2366,1391,560
05013,1988,1209,988,1111,1375,1526,1056,683,262
05015,12235,5399,5551,5921,6881,8208,7027,3206,1479
05017,5088,2512,2146,2584,2768,3153,2222,1673,596
05019,8764,9748,4159,4823,4798,5238,4194,2491,1114
05021,6539,3305,3320,3514,3814,4295,3605,2158,1011
05023,10286,4896,5314,5261,6454,7250,7068,4455,1552
05025,3595,1806,1532,1895,2082,2100,1720,1027,362
05027,9461,7351,4880,4616,4834,5237,4117,2733,1115
05029,8629,4076,4373,4292,4923,4999,3991,2203,1124
05031,48828,24959,27698,24350,22947,22476,16595,8928,4054
05033,28592,11839,13812,14573,15196,14811,11448,5950,2390
05035,26235,11421,12349,11199,11865,11806,8018,4636,1638
05037,8529,3981,3715,4401,4196,4444,3807,1919,905
05039,3819,1586,1680,1860,1922,2362,1839,1115,395
05041,6484,3051,2584,2777,2922,3494,2591,1342,669
05043,9024,6801,4165,4117,4635,4844,3658,2437,863
05045,51255,36916,30255,26552,25059,23218,16863,8743,3529
05047,8416,3909,3932,4116,4216,4632,3786,2329,926
05049,4997,2315,2285,2458,3234,3981,3675,1932,844
05051,43135,19864,23089,21970,25200,28295,24546,13309,6256
05053,7844,3550,4016,4188,4475,4373,3672,1888,689
05055,20627,9282,10436,10506,10635,10301,8025,4066,1902
05057,11901,4740,5400,5679,5705,5876,4719,2443,1415
05059,14407,7182,8660,7515,8313,8907,7246,3641,1338
05061,6654,2580,3159,3050,3347,3385,2602,1500,688
05063,17669,8095,8956,8793,9263,9889,7409,4453,1902
05065,4831,2289,2393,2741,3224,3641,3439,2213,661
05067,7060,3525,4365,3956,4338,4486,3417,1776,921
05069,35513,19276,18745,16599,18717,20276,14400,7785,3934
05071,11612,6125,5522,6098,6032,6006,4802,2801,987
05073,2775,1537,1382,1413,1677,1928,1651,1038,286
05075,7351,4052,3389,3633,4155,4179,3573,1951,1011
05077,3952,2546,2556,2437,2334,2496,1956,1187,473
05079,4646,2907,3709,3347,3459,2888,2056,1401,444
05081,5816,2619,3016,3276,3319,3501,3122,1648,568
05083,9263,4479,4142,4931,5741,5517,4643,2603,1143
05085,33601,13948,17459,16965,16229,14936,10873,6255,2025
05087,7198,3078,3308,3374,4175,4287,3393,1808,676
05089,5777,2889,2949,3010,4104,5587,4953,2622,886
05091,20990,9494,11463,10971,11405,11641,8777,4681,2278
05093,24670,11056,11710,10509,11031,11381,8228,4604,1885
05095,3191,1895,1247,1647,1823,2291,1682,1169,385
05097,3421,1575,1347,1851,2348,2590,2355,1503,417
05099,4046,1909,1880,1827,2395,2549,1932,1248,321
05101,3025,1451,1452,1630,1854,2375,2165,1025,436
05103,12337,5780,5820,6167,6881,7928,5793,3133,1666
05105,4364,2195,2083,2257,2608,2956,2334,1181,524
05107,11656,5780,4630,4824,5309,6035,4426,2593,1110
05109,4703,1879,2305,2566,2496,2642,2218,1292,363
05111,11479,5414,5646,5702,5905,5894,5240,2661,1087
05113,9167,3943,3980,4098,5067,5464,4955,2599,1049
05115,26857,17972,15037,13046,14131,13941,10869,5694,2612
05117,3324,1692,1600,1728,2138,2243,1999,1136,541
05119,193482,93912,115470,99437,96746,102627,70367,37135,18235
05121,7971,3672,4034,3863,4273,4913,4045,2595,908
05123,13339,6532,7624,6951,6666,7276,5188,2905,1010
05125,51987,20743,27667,29161,26981,26900,22662,12616,4132
05127,4832,2340,1964,2493,2642,2713,2353,1293,531
05129,3448,1561,1876,1788,1938,2622,2223,1270,647
05131,62760,31136,32933,31476,32377,32784,23616,13046,5396
05133,8701,3752,3483,4254,3813,3475,2766,1443,610
05135,7387,3313,3178,3518,4345,4884,5134,2779,1146
05137,5165,2390,2349,2613,3240,3996,3537,2277,630
05139,20076,9248,10497,9741,10461,11381,8475,5150,2119
05141,6705,3005,3322,3408,3917,4598,4370,2197,1276
05143,103405,65497,59823,51935,44697,43012,30496,16191,6952
05145,35937,20339,18792,17386,18873,17835,13850,8185,3291
05147,3017,1521,1295,1606,1552,1899,1623,882,414
05149,10231,4375,4521,5038,5590,5832,4412,2503,1080
06001,654261,349946,456684,417869,397689,377783,254584,139843,67967
06003,500,318,216,237,241,346,301,206,57
06005,12303,6748,6811,7630,10069,12450,10931,5210,2406
06007,96441,80468,55285,47624,51246,61254,47269,27583,13398
06009,16794,8333,7905,8355,11810,15880,13503,6465,2522
06011,11165,5198,5306,4802,4960,5192,3804,2199,777
06013,487286,230363,259513,265819,286475,270931,190643,102791,49470
06015,11932,5953,7099,6099,7068,7664,5478,2751,1423
06017,75891,38968,36344,39715,50547,57809,40714,20956,8950
06019,507313,237473,260472,216627,208025,197913,139545,77211,38563
06021,14654,6477,6813,6533,6548,7087,5147,2861,1252
06023,54683,42742,35601,32075,31001,38762,27128,13809,6478
06025,93947,43377,45264,38904,38458,36461,26471,16231,7334
06027,7177,3429,3726,3574,3992,5415,3999,2384,1440
06029,466217,213971,232816,198198,190462,175642,117506,63037,26773
06031,74304,36965,42381,35249,31977,27322,18488,10423,4543
06033,27864,13471,14854,13256,17340,21127,16827,8497,3525
06035,10735,7506,9246,7272,7180,7419,5010,2649,1235
06037,4328177,2344739,2788051,2500330,2448813,2243430,1534198,886575,423981
06039,79845,35295,38909,34944,32902,33228,24785,13407,5325
06041,105215,46374,47757,62439,74440,77613,59351,31626,14802
06043,6315,3720,3860,3390,4908,6176,5227,3049,862
06045,40633,19547,21575,21008,21641,27912,22342,10450,5272
06047,142846,67295,67409,58983,56403,51634,36197,20425,8636
06049,4087,2082,2072,2131,2477,3354,2868,1502,565
06051,7093,5329,3906,4062,4773,4997,3458,1564,752
06053,204729,99993,111215,98509,93099,90080,61635,33932,18235
06055,59176,30791,32457,32665,33882,35321,26848,14525,8159
06057,38571,20348,20715,21551,25002,34768,28012,13771,6846
06059,1359844,706033,803567,760365,797662,714285,500204,284503,133914
06061,153760,70879,74787,82361,89784,90776,71666,40558,18754
06063,7193,4261,4093,4239,4983,7567,6093,2884,1332
06065,1067237,509974,546087,510135,509670,460542,341758,196536,84179
06067,677906,328282,404201,348736,351163,341721,234979,131234,63562
06069,28831,13273,13883,13797,14332,12930,8466,4485,2264
06071,1052775,516911,548221,485756,481847,440077,290238,154517,68380
06073,1361194,793803,930849,769595,753188,720817,500297,283883,139796
06075,251364,168944,335151,247248,214784,208418,147849,90191,46995
06077,355271,161331,174156,161117,159765,148448,104496,56562,26183
06079,102829,91241,61133,56859,63180,73407,56094,30839,14555
06081,309906,143930,193961,193805,193185,184176,128471,75021,37132
06083,193910,147564,110436,96674,98180,100566,73836,44752,23700
06085,794964,379560,501627,479532,460892,406800,277456,160671,75568
06087,112099,92046,66012,62865,67034,74595,49962,24681,12447
06089,77896,38785,42445,36942,42958,49731,39576,21466,9918
06091,1060,673,513,721,859,1505,1028,532,288
06093,16397,8077,8260,7748,9648,12920,10732,5051,2555
06095,190926,100181,111808,98618,107116,108091,73986,39507,17778
06097,211529,117235,127550,118875,128759,143192,105265,53985,27739
06099,266007,123878,135588,121962,121238,114795,81302,45510,21001
06101,46265,20553,23530,21200,21578,20950,15893,9415,4484
06103,30614,13475,14834,14239,15722,17155,13360,7147,3206
06105,4936,2532,2494,3034,3592,5003,3701,2088,844
06107,260295,111349,116539,103690,96271,89188,62803,34861,15600
06109,20405,12127,13126,11822,14042,18728,15385,8039,3907
06111,367742,183169,196644,186529,201448,191887,132666,71083,35658
06113,85895,81979,50801,44740,43509,43224,30167,16862,8577
06115,38075,17838,20645,16273,16399,17036,11940,6164,2650
08001,241050,100837,133306,121702,108054,96870,62512,32387,13669
08003,8078,7100,3938,3471,3609,4037,2828,1692,532
08005,281051,129714,164732,155038,148153,144093,94909,48705,21953
08007,4592,2769,2103,2366,3011,4427,3413,1509,515
08009,1299,561,583,602,677,895,701,572,268
08011,1688,679,1940,1460,1460,1355,1031,463,297
08013,120445,100537,75837,72154,73431,74534,49237,25543,11752
08014,27647,12162,15739,16117,15782,14593,9807,4771,2486
08015,6184,3577,4306,3990,4621,6113,5018,2407,1179
08017,1051,403,392,371,559,494,224,158,135
08019,2875,1406,1595,2129,2529,3175,2327,941,252
08021,3474,1563,1370,1338,1604,1935,1381,908,276
08023,1346,794,693,517,879,1100,951,531,134
08025,1204,2204,1188,1181,1602,1324,974,371,141
08027,1621,702,603,661,873,1974,1632,791,131
08029,12796,5896,5470,6289,7166,9291,7931,4292,1895
08031,273314,143350,254347,186911,150966,147423,99350,53947,26932
08033,675,287,384,320,320,468,470,242,140
08035,151311,53626,58936,81916,82546,67169,42394,19176,7569
08037,23945,10707,17432,16236,15144,12972,7396,2595,1467
08039,9797,4306,3443,4790,7143,7559,4553,1431,899
08041,301075,161010,174158,146438,148761,143867,97416,52458,20621
08043,15864,8312,12559,11101,12009,12708,10757,6058,2498
08045,28558,11939,14797,15229,14842,14424,8696,4166,1816
08047,2322,702,1230,1797,1637,2278,1235,256,163
08049,5132,2671,3554,3455,4136,5184,3309,1024,534
08051,6544,7020,4969,4184,3979,4640,3081,1289,678
08053,261,82,107,103,209,296,257,93,61
08055,2249,1247,1409,1016,1679,2348,2155,1162,507
08057,477,277,281,210,335,455,305,168,86
08059,227504,119029,140746,130879,145452,152722,101342,53976,23837
08061,693,299,228,279,268,303,259,172,111
08063,3154,1494,2008,2137,1936,1789,1483,871,432
08065,3381,2282,2108,2359,2248,2413,1596,662,336
08067,19768,12251,13731,12578,12628,15022,9637,4614,1945
08069,124632,100709,80663,68460,68863,77197,55478,28522,12622
08071,5380,3537,3237,2871,3467,4405,3613,1997,801
08073,1884,1046,1798,1654,1273,1118,954,571,275
08075,8732,6608,5570,5566,5252,5321,3833,2049,1564
08077,65511,34276,37161,32872,33741,38475,28712,16074,7030
08079,130,99,80,154,144,279,260,145,56
08081,6782,3059,3475,3244,3438,3926,2698,1285,610
08083,11742,5572,5371,5659,6321,8213,6050,3051,1535
08085,18388,7817,8327,8995,9711,11893,10186,5766,2259
08087,14430,6559,6875,5951,6950,6505,5078,3251,1454
08089,8911,4397,4178,4204,4363,5041,4092,2827,964
08091,1273,716,698,836,1326,1413,1487,491,187
08093,5760,2769,2838,3638,5430,6646,4238,1395,510
08095,1958,926,1157,833,1055,1101,807,594,341
08097,6114,3546,6042,4579,5110,5903,4398,1783,561
08099,6165,3043,2823,2804,2779,3378,2380,1421,638
08101,74092,38616,38902,36235,37764,42179,32052,18387,9019
08103,2879,1868,1524,1469,1484,1741,1216,653,368
08105,5290,2703,2523,2538,2648,3252,2551,1408,653
08107,9025,5306,7198,6146,6313,7340,4579,1802,675
08109,2509,1091,1092,1100,1435,2137,1511,591,223
08111,138,125,171,53,223,189,116,78,22
08113,2626,1139,2053,1958,1916,2193,1251,436,177
08115,793,473,264,425,481,647,453,353,193
08117,11051,7168,12042,9912,8963,9460,5955,2165,672
08119,8550,4093,3808,4833,6758,8843,5982,2076,689
08121,1686,808,922,830,944,1117,833,523,271
08123,131574,61394,69231,64277,61169,59357,40043,20565,8888
08125,5222,2057,2560,2161,2337,2529,2044,1331,634
09001,423862,209399,209778,225329,258832,235974,160153,94907,48072
09003,385955,203022,222040,209916,236976,232667,163420,95572,51795
09005,72101,36792,36368,39634,54592,56735,39632,20398,11498
09007,64838,35037,35335,37646,47204,48126,34576,17978,10385
09009,373806,211174,221098,203045,233443,228799,161899,91051,50259
09011,108419,64428,65023,58914,71558,72430,51351,28813,13642
09013,56766,53687,29827,31209,39173,38677,26639,14976,6045
09015,49691,28023,28956,28026,32950,32712,21602,12284,5677
10001,71049,37651,38948,34654,37897,36696,28946,16104,5870
10003,237302,127230,143465,127529,139869,134911,91648,51437,23725
10005,79052,37154,41554,39533,47896,58826,54815,27125,11205
11001,236883,177178,253820,171444,146682,144508,98912,55975,27209
12001,94813,110725,70948,51582,52354,58450,42434,22586,10904
12003,12702,6221,6219,6192,7119,6439,4641,2083,951
12005,76391,39923,47154,40917,45429,45145,34401,19889,7359
12007,11587,5783,7711,6720,7430,7599,5867,3449,1405
12009,213473,113926,120364,114407,147951,161071,132196,83645,35668
12011,772082,382433,468751,459981,492885,458062,327295,191997,95920
12013,5972,2782,3474,3359,3754,3528,3091,1655,750
12015,51115,29918,27570,29062,38416,53145,61098,37971,16762
12017,46282,24210,23490,24358,33170,43929,49080,30579,12055
12019,88236,40350,45218,45923,50660,47930,35624,17214,6720
12021,126848,63979,68990,69029,79043,88516,98530,66082,26125
12023,30188,14371,16839,15076,16729,18433,14200,7909,3147
12027,14269,8788,9205,8304,8077,8646,7547,4920,1360
12029,6719,3184,3772,3777,4288,5011,4683,2397,723
12031,403358,207429,262739,211921,220802,216700,146181,76272,36748
12033,137246,87563,82011,65130,73161,78391,58199,32807,13885
12035,37844,18005,18144,21041,23761,29176,30589,15715,6894
12037,4376,2636,3270,2699,2956,3396,3070,1526,495
12039,20865,10341,10681,10941,12068,13148,8962,4950,1935
12041,6696,4725,3381,3258,4019,4567,3962,2158,853
12043,4756,3322,2954,3466,2820,3765,3902,2189,1277
12045,5630,3726,4310,4099,4610,4957,3747,1954,785
12047,5326,3677,3045,3057,3281,3629,2715,1375,564
12049,14646,7090,7283,6851,6468,6143,5032,2976,1483
12051,21162,10030,10566,9572,9693,9129,6854,3824,1907
12053,66073,32888,33528,34520,41540,47085,47615,29045,12956
12055,39033,20397,20176,19542,22134,28091,32553,23616,9102
12057,596036,306797,364621,329782,331240,311510,222284,125933,56665
12059,8048,4220,4538,4415,4847,5206,4119,2436,1107
12061,54937,28878,28058,28598,35069,43045,42791,28200,13629
12063,19050,10607,12079,12609,12040,12659,9967,5987,2590
12065,4895,2311,3001,3257,3402,4177,3337,1740,579
12067,3577,1953,2536,2485,1923,2101,1583,832,390
12069,124661,56545,63148,66056,73477,79828,82349,51130,18763
12071,270240,142484,154953,149745,165294,192399,194546,114324,49113
12073,107477,129134,74452,56840,57369,62251,42939,22909,10375
12075,16302,8377,7995,8368,10045,12023,10362,5373,2227
12077,3012,2472,2031,2105,2122,1804,1087,686,373
12079,7722,4387,4490,4349,4552,5331,4194,2253,870
12081,135960,66885,72629,71737,83441,95081,91098,56590,24464
12083,133132,65130,71628,68181,80151,91860,97211,58325,22122
12085,53795,27875,28627,29492,38496,43539,42362,28990,14842
12086,1105508,604304,729565,710933,728902,645551,486351,301903,141401
12087,27470,18634,19490,20753,23049,25875,20497,10131,4440
12089,30212,14474,15626,17511,19592,21763,18733,8703,3679
12091,83735,45336,54508,41675,46109,47219,34881,20985,7834
12093,17482,9084,9373,9657,9544,9696,7704,4954,1765
12095,484935,277403,331798,282659,272199,237519,155609,82630,36653
12097,131146,60325,72402,71767,67318,58011,45090,21945,9995
12099,543278,289299,317776,310595,346957,348170,306263,211519,109721
12101,193822,91730,100394,108798,119379,121687,114195,68411,29577
12103,349894,193948,218582,210698,256889,282932,231012,144009,72280
12105,274096,131698,146008,137350,143281,148987,133726,78358,29824
12107,34888,16709,16654,16384,18915,22765,18542,11001,4239
12109,84518,39128,41301,47254,53657,55204,43566,21878,10190
12111,124418,58868,65999,64432,72209,76288,69397,43099,18898
12113,69825,34296,39775,38810,42311,39591,29638,15803,5385
12115,127103,70111,68973,72204,90327,115908,123456,81623,39988
12117,187894,96997,119350,109573,116511,109589,76974,40294,21394
12119,18389,11044,12596,13346,15024,28955,51035,26621,7716
12121,19258,9574,10934,10122,11255,12183,10927,6258,1859
12123,10670,5677,6438,5584,5651,7005,5778,3206,1340
12125,5042,2639,3788,3410,3517,3685,2460,1051,431
12127,188625,109358,111614,104034,126319,142699,122306,72050,33814
12129,13021,5870,7934,7967,8510,7838,5369,2593,992
12131,27042,12446,15040,15283,17006,18374,15248,7699,2842
12133,9249,4828,5475,5963,6085,5627,4993,2500,891
13001,9126,3836,4755,4177,4702,4736,3819,1984,710
13003,4075,1665,1843,2099,1983,1783,1117,719,226
13005,5552,2555,2499,2771,2602,2907,2104,1182,438
13007,1220,827,773,730,1013,998,879,397,124
13009,18667,19166,10728,9651,11172,11460,8832,4759,1770
13011,6888,3035,3438,3884,3930,4092,3495,1542,366
13013,33639,13110,17584,17590,16327,14237,9963,5473,1811
13015,49559,21347,24666,25688,26525,24120,17507,8827,3011
13017,9307,4106,4042,4659,4161,4770,3451,1811,853
13019,8731,3991,4274,4599,4688,4718,3794,2018,901
13021,80182,40489,40856,36868,37921,40147,28039,15740,7524
13023,5314,3918,2207,2863,2957,2730,2494,1337,685
13025,8828,3746,3911,4486,4673,4742,3490,1600,678
13027,6959,3896,3274,3703,4320,4695,3813,2310,704
13029,16768,5947,7803,8717,7441,6350,4273,2206,1013
13031,28701,34964,18239,14737,14658,14820,10678,5542,2271
13033,11120,5236,5458,4947,5480,5903,4237,2000,930
13035,9765,5148,5964,6255,5973,5752,4400,2389,1006
13037,2324,1329,1962,1535,1548,1431,907,637,247
13039,22964,14404,13529,10492,11468,10547,8071,3681,1127
13043,5033,2382,2431,2632,2234,2724,2219,1003,496
13045,53345,32308,28464,26795,26383,24629,18584,9380,3650
13047,30077,13329,15041,16743,16771,16296,12947,7444,2395
13049,4778,3180,2804,4119,3881,2824,1963,991,483
13051,123137,77182,85390,64465,64092,67306,50086,27369,12529
13053,4741,7070,4234,1983,1393,1341,1325,681,263
13055,11057,5574,5931,6187,6357,6707,4944,2994,1083
13057,109207,43574,50043,60921,61321,52420,37029,16497,6662
13059,43172,61898,36132,25233,21000,22180,15704,8590,4267
13061,1416,660,604,550,580,848,791,459,192
13063,142208,64412,72392,68376,64997,57008,34057,15181,6362
13065,3514,1607,1706,1492,1763,1752,1486,707,289
13067,334740,156472,187299,190221,185748,162529,105728,52502,21467
13069,20959,11148,11056,10662,11011,9810,7526,3870,1449
13071,24665,11011,11805,11620,11039,10771,8191,4568,1837
13073,65837,28318,33623,34756,34378,32407,20978,10875,3957
13075,8760,3889,3999,4147,4262,4081,3244,1787,693
13077,62998,26240,29435,33509,34641,29795,21872,10669,3778
13079,5226,2199,2763,2701,3465,3410,2624,1322,307
13081,12136,6323,5788,6148,6043,7029,4847,2597,1251
13083,5938,3821,3167,3709,3617,4039,3290,1625,580
13085,9457,4541,4682,5336,5812,6098,5434,2296,578
13087,13869,6551,6747,6324,6850,6996,5245,3159,1248
13089,330171,157480,215526,194670,179426,164925,103579,52375,22609
13091,8788,5166,4947,5556,5397,5516,3938,2167,886
13093,5489,3233,2802,3840,3578,4136,2816,1351,497
13095,45993,25923,24904,20856,21631,22910,16069,8864,4214
13097,68423,28945,31958,35584,35819,29701,19905,9446,3020
13099,5373,2654,2245,2558,2825,2839,2528,1382,634
13101,2003,907,897,1168,885,849,465,398,123
13103,25568,10705,12541,13240,13116,11580,7714,3351,1293
13105,9496,4825,4732,4812,5207,5803,4596,2889,1207
13107,10892,5416,5696,4985,5541,5519,4470,2392,996
13109,5356,2219,2928,2231,2677,2452,2087,1185,446
13111,9495,4383,4640,5173,6123,8338,7516,3681,1380
13113,47050,23085,17336,22031,29842,28476,20875,10220,4055
13115,44367,22813,22914,22495,22774,23000,17533,10200,4155
13117,98581,34776,36981,53951,53165,39517,29614,14024,6025
13119,9377,5169,4978,4708,5383,5574,5025,2685,978
13121,445391,240856,296303,267831,251693,218106,142635,75255,34874
13123,12397,5481,5490,6362,7306,8224,7207,3766,1115
13125,1259,581,446,732,696,693,491,317,159
13127,38791,18181,20075,19052,20760,22885,18135,9219,4002
13129,27412,11492,13927,14270,14387,13298,9501,5241,1650
13131,12388,5477,5918,5453,6091,6422,4960,2620,1229
13133,6751,3474,3350,3530,3573,4992,5055,2384,843
13135,433706,178829,209622,228338,222338,175075,106096,51852,19422
13137,18847,9916,9044,9955,10246,9954,8905,5215,1838
13139,92007,39167,44774,44318,43702,38707,30480,17148,6102
13141,3057,2290,2378,1788,2324,2742,2302,1092,383
13143,13899,6011,6579,7100,7781,7085,5690,3096,1096
13145,13183,6201,5753,7714,9004,8913,6630,2815,1454
13147,11321,5771,5694,5984,6577,7279,6739,3519,1514
13149,4823,2308,2181,2483,3069,3011,2187,965,499
13151,102074,43873,45189,53850,54944,43826,29691,13194,5426
13153,73214,35458,40733,35877,37405,33339,22814,13291,5273
13155,4259,2378,2302,2642,2201,2320,2194,1268,489
13157,28123,11245,13366,15252,14903,13555,10477,5054,1531
13159,6003,2500,2705,3011,3174,3465,2473,1224,417
13161,8189,3555,3807,3873,3861,3916,3166,1431,554
13163,8618,4123,3828,3652,4124,4596,3517,1989,823
13165,4741,2381,1839,2424,2729,3155,2424,1169,495
13167,3760,3057,1976,2510,2286,2563,1762,849,661
13169,11776,5179,5357,6146,6762,6512,5218,2711,871
13171,7613,5764,3670,4069,4305,4805,4018,1754,862
13173,5107,2278,3156,2743,2455,2434,1751,998,470
13175,22376,10557,10969,10820,11560,11893,9358,5888,1890
13177,13580,5475,6335,7818,6721,6513,4353,2011,672
13179,31604,18792,19596,12028,11321,10553,7361,3367,1368
13181,3015,1563,1504,1686,1956,2422,1891,986,370
13183,8921,4325,4537,4584,3853,3148,2268,1013,334
13185,52315,44355,30542,24173,23580,23030,16555,8879,3981
13187,11286,12213,5776,6318,7046,7481,6145,2886,1011
